행정동_코드,행정동_코드_명,자치구,lat,lon,영역_면적,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,시간대_11_14_유동인구_수,시간대_17_21_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,아파트_가격_6_억_이상_세대_수,병원_약국_수,주말_유동인구_수,주중_유동인구_수
11620775,난곡동,관악구,37.47063574010427,126.92113955771755,972373,2780029750.0,1237725000.0,27399500.0,16776250.0,702078250.0,40517750.0,133805250.0,17233250.0,87307000.0,74115250.0,443072250.0,25257.0,12654.0,12603.0,2430.0,3557.0,3407.0,3357.0,4375.0,8131.0,12782.0,0.0,981.0,573.0,408.0,38.0,216.0,249.0,354.0,5650253.5,2682179.0,2968074.25,707638.75,865881.75,867230.75,859185.75,589841.5,858018.25,799944.0,796086.75,789754.0,792141.75,785283.0,825312.25,861730.5,95.0,2.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,28.0,495.0,48.0,136234258.0,0.0,11.0,1687042.75,3963209.5
11650510,서초1동,서초구,37.48693257364956,127.02010383171127,1382685,10837663000.0,1474402000.0,312907500.0,133284250.0,3409488750.0,463779000.0,788829000.0,161326000.0,1176832500.0,514323000.0,2402491000.0,20154.0,9749.0,10405.0,2980.0,2660.0,3273.0,3563.0,3167.0,4511.0,9392.0,0.0,47656.0,26664.0,20992.0,10020.0,12365.0,10535.0,11639.0,7560564.75,3657526.25,3903038.0,1131418.75,1362590.75,1486606.0,1176299.75,1121133.0,1282701.25,1131186.25,1140326.75,1148346.25,1147330.5,1137381.0,961023.0,894972.0,194.0,4.0,10.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,2.0,38.0,231.0,78.0,517775264.0,833.0,15.0,1855995.0,5704570.75
11650520,서초2동,서초구,37.488832115109155,127.02790636262979,1230924,173985827500.0,1400030750.0,51483500.0,1767986000.0,6297258250.0,98151500.0,946995750.0,199658250.0,1684902250.0,157488990750.0,4050370500.0,24636.0,11631.0,13005.0,4292.0,3376.0,4799.0,4571.0,3206.0,4392.0,11340.0,0.0,66239.0,43996.0,22243.0,13886.0,21876.0,16612.0,10157.0,6891907.25,3443628.0,3448279.25,1129660.0,1632880.5,1514118.0,952013.75,1145205.5,1219856.75,1066457.5,1083947.75,1093000.25,1088750.5,1067810.25,786138.0,705802.75,217.0,8.0,26.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,2.0,47.0,92.0,81.0,728752470.0,488.0,24.0,1491940.75,5399966.25
11650530,서초3동,서초구,37.485519323031596,127.00945246725921,2998572,214675097750.0,2225196250.0,162353500.0,7397619000.0,4270464000.0,573129250.0,784283250.0,452873750.0,191103745000.0,666514500.0,7038919250.0,31862.0,15138.0,16724.0,4233.0,5226.0,5306.0,4770.0,5156.0,7171.0,15194.0,0.0,51852.0,30803.0,21049.0,8929.0,15547.0,13305.0,9482.0,12117101.0,6050286.0,6066814.25,1885856.0,2380676.0,2401815.25,1925405.5,1925248.5,2064619.25,1795188.25,1843448.75,1859648.25,1856682.75,1813781.25,1487737.0,1460614.5,332.0,25.0,30.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,2.0,77.0,449.0,87.0,592793964.0,1493.0,33.0,2948351.5,9168749.25
11650531,서초4동,서초구,37.498943048639326,127.019813022298,879773,33974203250.0,1721620750.0,1377727750.0,118677750.0,19586537750.0,324820250.0,1389912000.0,1363915500.0,1469072750.0,970642750.0,5651276000.0,30281.0,14804.0,15477.0,6584.0,3448.0,3064.0,5826.0,5248.0,6111.0,10706.0,0.0,40288.0,23041.0,17247.0,7883.0,12350.0,10126.0,7132.0,6425272.25,3052953.25,3372318.75,1213650.25,1165298.25,1250334.25,859265.0,993071.25,1190643.75,954682.75,962881.0,963621.75,970274.75,988801.5,855442.5,729567.75,257.0,2.0,13.0,0.0,1.0,31.0,0.0,0.0,1.0,0.0,0.0,36.0,102.0,105.0,1515744780.0,1107.0,32.0,1585010.25,4840261.75
11650540,잠원동,서초구,37.51708125203908,127.01273679325406,1756867,9543454250.0,718418000.0,181491500.0,66992750.0,4663287750.0,121617250.0,701544000.0,421688750.0,492474250.0,328494000.0,1847446000.0,26800.0,12898.0,13902.0,5125.0,3295.0,3328.0,4910.0,4879.0,5263.0,10729.0,0.0,14890.0,8636.0,6254.0,3109.0,4397.0,3687.0,2306.0,6638166.0,3176208.0,3461957.75,916717.75,1159517.25,1398187.75,998307.75,906375.0,1099929.75,971828.0,978366.75,978826.75,982239.25,988019.5,905694.0,833192.5,135.0,3.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,23.0,157.0,82.0,1005807544.0,1043.0,13.0,1738886.5,4899280.25
11650550,반포본동,서초구,37.50421493946561,126.98755944235896,972536,428839250.0,31592000.0,30649250.0,972500.0,28790750.0,9704750.0,197895500.0,4250.0,53088000.0,8377500.0,67764750.0,117.0,49.0,68.0,17.0,21.0,6.0,22.0,21.0,30.0,44.0,0.0,5670.0,3087.0,2583.0,936.0,1869.0,1616.0,972.0,500657.75,276631.75,224026.0,53627.75,72745.25,101600.75,91453.5,77756.75,79341.25,73377.0,74416.75,75834.75,75359.25,76292.75,67571.0,57806.75,33.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,101.0,106.0,2672553922.0,1224.0,2.0,125377.75,375280.5
11650560,반포1동,서초구,37.50552987327867,127.01676111796128,992368,8847169500.0,1085246000.0,38932500.0,57830000.0,3846941500.0,517714250.0,510910500.0,112526250.0,895607750.0,403292250.0,1378168500.0,33740.0,16468.0,17272.0,6962.0,3952.0,5028.0,7041.0,4810.0,5947.0,14637.0,0.0,8508.0,5269.0,3239.0,1544.0,2865.0,2155.0,1282.0,6741513.0,3251237.0,3490275.75,1074481.0,1381146.25,1414724.75,868337.75,862880.25,1127861.5,969528.75,975563.5,977947.75,982997.25,988813.75,951897.5,894764.5,140.0,6.0,6.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,26.0,269.0,65.0,783794215.0,958.0,21.0,1846662.0,4894851.0
11650570,반포2동,서초구,37.50722488308,126.99596231145483,1396031,2000837500.0,445570750.0,9544750.0,56750.0,275697250.0,14156500.0,367182750.0,0.0,82264250.0,154326500.0,652038000.0,23322.0,11070.0,12252.0,5945.0,2189.0,2186.0,4645.0,3835.0,4522.0,7603.0,0.0,4018.0,2394.0,1624.0,675.0,1248.0,1044.0,673.0,1872603.25,856864.0,1015739.5,180997.5,221984.5,376010.5,272709.25,262765.75,319467.5,265811.25,267909.25,271230.75,271500.5,274183.25,263015.0,258953.25,74.0,4.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,25.0,52.0,107.0,2447858537.0,609.0,5.0,521968.25,1350635.0
11650580,반포3동,서초구,37.51232457119947,127.00398140914186,1251708,5271135500.0,443225250.0,585634000.0,128166750.0,1022719250.0,27540250.0,979173750.0,51531750.0,739804250.0,120702000.0,1172638250.0,23761.0,11271.0,12490.0,5151.0,2582.0,2533.0,4499.0,4268.0,4728.0,8199.0,0.0,3009.0,1678.0,1331.0,479.0,767.0,666.0,603.0,3298705.0,1495692.75,1803012.25,355807.0,392481.5,636277.0,533715.0,428641.25,617487.5,456282.75,460694.75,466798.0,468036.5,481604.25,492359.5,472928.5,109.0,3.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,68.0,97.0,1852605615.0,774.0,11.0,965288.0,2333416.25
11650581,반포4동,서초구,37.49954833655945,127.00335874152435,1427141,29951960000.0,2368203500.0,1466583500.0,189386000.0,13471184250.0,904767250.0,2550470250.0,137300250.0,1432068250.0,1152964000.0,6279032750.0,18474.0,8654.0,9820.0,3522.0,2071.0,2343.0,3241.0,3078.0,4219.0,7024.0,0.0,49942.0,44085.0,5857.0,4990.0,10610.0,13478.0,18579.0,5321048.0,2453440.75,2867607.75,437217.75,618299.5,1102874.0,762055.5,673925.25,933252.25,771700.0,775800.0,770386.0,778535.5,779019.0,742036.0,703571.25,130.0,7.0,12.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,3.0,33.0,355.0,121.0,790172163.0,1688.0,13.0,1445607.25,3875440.5
11650590,방배본동,서초구,37.49505172455024,126.98773058570703,677510,19375456000.0,867213500.0,105340750.0,96890000.0,903854750.0,581101750.0,532793000.0,39514500.0,338686500.0,14766499000.0,1143562250.0,20401.0,9406.0,10995.0,3930.0,2442.0,2230.0,3630.0,3553.0,4616.0,7917.0,0.0,20669.0,11449.0,9220.0,3880.0,5347.0,5505.0,3699.0,4663751.75,2110141.25,2553611.0,478939.75,588400.25,898964.75,734495.25,557025.75,755015.5,665774.0,666802.25,668733.25,668609.5,669942.25,663360.5,660531.25,103.0,2.0,6.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,25.0,288.0,98.0,740666457.0,1037.0,16.0,1323891.75,3339861.25
11650600,방배1동,서초구,37.48487992592322,126.99625748803622,689244,6531537500.0,1996605000.0,96204250.0,100076250.0,1589522500.0,21506500.0,375915750.0,113657500.0,280690000.0,447825500.0,1509534250.0,16479.0,7678.0,8801.0,2228.0,2161.0,2666.0,2736.0,2463.0,4225.0,7461.0,0.0,17162.0,11383.0,5779.0,3404.0,5293.0,4191.0,3118.0,4382246.75,2026734.25,2355513.5,597984.75,756377.5,766899.0,617594.5,563620.0,729276.75,638798.75,643712.5,642995.25,643628.0,631167.75,596387.25,585557.75,102.0,3.0,4.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,19.0,355.0,62.0,432020432.0,547.0,11.0,1181945.0,3200302.25
