행정동_코드,행정동_코드_명,자치구,업종_영문,업종_명,실제_소비액,기대_소비액,소비_격차_금액,소비_격차_비율_pct,잔차_ZScore
11350625,중계2?3동,노원구,생활용품_지출_총금액,생활용품_쇼핑,156704750.0,29050397.0,127654353.0,439.42,0.943
11350630,상계1동,노원구,생활용품_지출_총금액,생활용품_쇼핑,200962750.0,129892537.0,71070213.0,54.71,0.244
11350640,상계2동,노원구,생활용품_지출_총금액,생활용품_쇼핑,129640500.0,144334978.0,-14694478.0,-10.18,-0.06
11350665,상계3?4동,노원구,생활용품_지출_총금액,생활용품_쇼핑,78254500.0,88876990.0,-10622490.0,-11.95,-0.071
11350670,상계5동,노원구,생활용품_지출_총금액,생활용품_쇼핑,128968250.0,38973911.0,89994339.0,230.91,0.67
11350695,상계6?7동,노원구,생활용품_지출_총금액,생활용품_쇼핑,71127250.0,131208564.0,-60081314.0,-45.79,-0.343
11350700,상계8동,노원구,생활용품_지출_총금액,생활용품_쇼핑,13782000.0,4366598.0,9415402.0,215.62,0.643
11350710,상계9동,노원구,생활용품_지출_총금액,생활용품_쇼핑,1410000.0,8010516.0,-6600516.0,-82.4,-0.972
11350720,상계10동,노원구,생활용품_지출_총금액,생활용품_쇼핑,67762250.0,3780502.0,63981748.0,1692.41,1.615
11380510,녹번동,은평구,생활용품_지출_총금액,생활용품_쇼핑,102132500.0,78930660.0,23201840.0,29.4,0.144
11380520,불광1동,은평구,생활용품_지출_총금액,생활용품_쇼핑,415194500.0,62168569.0,353025931.0,567.85,1.063
11380530,불광2동,은평구,생활용품_지출_총금액,생활용품_쇼핑,78109750.0,31246833.0,46862917.0,149.98,0.513
11380551,갈현1동,은평구,생활용품_지출_총금액,생활용품_쇼핑,11060250.0,51849686.0,-40789436.0,-78.67,-0.865
11380552,갈현2동,은평구,생활용품_지출_총금액,생활용품_쇼핑,112471250.0,75217877.0,37253373.0,49.53,0.225
11380560,구산동,은평구,생활용품_지출_총금액,생활용품_쇼핑,16237000.0,55104279.0,-38867279.0,-70.53,-0.684
11380570,대조동,은평구,생활용품_지출_총금액,생활용품_쇼핑,122238250.0,147611416.0,-25373166.0,-17.19,-0.106
11380580,응암1동,은평구,생활용품_지출_총금액,생활용품_쇼핑,47974250.0,58192106.0,-10217856.0,-17.56,-0.108
11380590,응암2동,은평구,생활용품_지출_총금액,생활용품_쇼핑,20440000.0,21376190.0,-936190.0,-4.38,-0.025
11380600,응암3동,은평구,생활용품_지출_총금액,생활용품_쇼핑,39974750.0,62411598.0,-22436848.0,-35.95,-0.249
11380625,역촌동,은평구,생활용품_지출_총금액,생활용품_쇼핑,213805750.0,115017233.0,98788517.0,85.89,0.347
11380631,신사1동,은평구,생활용품_지출_총금액,생활용품_쇼핑,45936500.0,47915122.0,-1978622.0,-4.13,-0.024
11380632,신사2동,은평구,생활용품_지출_총금액,생활용품_쇼핑,16252000.0,12565781.0,3686219.0,29.34,0.144
11380640,증산동,은평구,생활용품_지출_총금액,생활용품_쇼핑,105792000.0,34045234.0,71746766.0,210.74,0.635
11380650,수색동,은평구,생활용품_지출_총금액,생활용품_쇼핑,91922250.0,6544028.0,85378222.0,1304.67,1.479
11380690,진관동,은평구,생활용품_지출_총금액,생활용품_쇼핑,279141500.0,115078872.0,164062628.0,142.57,0.496
11410520,천연동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,11995250.0,15630484.0,-3635234.0,-23.26,-0.148
11410555,북아현동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,105411750.0,148454437.0,-43042687.0,-28.99,-0.192
11410565,충현동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,32412750.0,83966088.0,-51553338.0,-61.4,-0.533
11410585,신촌동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,153382750.0,116323347.0,37059403.0,31.86,0.155
11410615,연희동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,190086000.0,133262057.0,56823943.0,42.64,0.199
11410620,홍제1동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,30788750.0,42630595.0,-11841845.0,-27.78,-0.182
11410640,홍제3동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,47086500.0,25804362.0,21282138.0,82.47,0.337
11410655,홍제2동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,3940000.0,12136467.0,-8196467.0,-67.54,-0.63
11410660,홍은1동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,58190250.0,45229519.0,12960731.0,28.66,0.141
11410685,홍은2동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,21825500.0,28181911.0,-6356411.0,-22.55,-0.143
11410690,남가좌1동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,770000.0,10261184.0,-9491184.0,-92.5,-1.449
11410700,남가좌2동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,38467500.0,37880936.0,586564.0,1.55,0.009
11410710,북가좌1동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,20688750.0,10182133.0,10506617.0,103.19,0.397
11410720,북가좌2동,서대문구,생활용품_지출_총금액,생활용품_쇼핑,116128750.0,51399365.0,64729385.0,125.93,0.456
11440555,아현동,마포구,생활용품_지출_총금액,생활용품_쇼핑,48822250.0,122335200.0,-73512950.0,-60.09,-0.514
11440565,공덕동,마포구,생활용품_지출_총금액,생활용품_쇼핑,176493250.0,192205483.0,-15712233.0,-8.17,-0.048
11440585,도화동,마포구,생활용품_지출_총금액,생활용품_쇼핑,73669000.0,60787109.0,12881891.0,21.19,0.108
11440590,용강동,마포구,생활용품_지출_총금액,생활용품_쇼핑,116892500.0,82002457.0,34890043.0,42.55,0.198
11440600,대흥동,마포구,생활용품_지출_총금액,생활용품_쇼핑,68267000.0,90206008.0,-21939008.0,-24.32,-0.156
11440610,염리동,마포구,생활용품_지출_총금액,생활용품_쇼핑,103502250.0,27464886.0,76037364.0,276.85,0.742
11440630,신수동,마포구,생활용품_지출_총금액,생활용품_쇼핑,67210750.0,42038733.0,25172017.0,59.88,0.263
11440655,서강동,마포구,생활용품_지출_총금액,생활용품_쇼핑,26964250.0,38828303.0,-11864053.0,-30.56,-0.204
11440660,서교동,마포구,생활용품_지출_총금액,생활용품_쇼핑,901061750.0,339711905.0,561349845.0,165.24,0.546
11440680,합정동,마포구,생활용품_지출_총금액,생활용품_쇼핑,287819500.0,51735237.0,236084263.0,456.33,0.96
11440690,망원1동,마포구,생활용품_지출_총금액,생활용품_쇼핑,116636750.0,76790319.0,39846431.0,51.89,0.234
11440700,망원2동,마포구,생활용품_지출_총금액,생활용품_쇼핑,85770250.0,38602683.0,47167567.0,122.19,0.447
11440710,연남동,마포구,생활용품_지출_총금액,생활용품_쇼핑,38078000.0,23201684.0,14876316.0,64.12,0.277
11440720,성산1동,마포구,생활용품_지출_총금액,생활용품_쇼핑,38408250.0,37875235.0,533015.0,1.41,0.008
11440730,성산2동,마포구,생활용품_지출_총금액,생활용품_쇼핑,48742750.0,54911210.0,-6168460.0,-11.23,-0.067
11440740,상암동,마포구,생활용품_지출_총금액,생활용품_쇼핑,53446750.0,106050369.0,-52603619.0,-49.6,-0.383
11470510,목1동,양천구,생활용품_지출_총금액,생활용품_쇼핑,140108250.0,127150423.0,12957827.0,10.19,0.054
11470520,목2동,양천구,생활용품_지출_총금액,생활용품_쇼핑,65102750.0,81113364.0,-16010614.0,-19.74,-0.123
11470530,목3동,양천구,생활용품_지출_총금액,생활용품_쇼핑,146992000.0,40495240.0,106496760.0,262.99,0.722
11470540,목4동,양천구,생활용품_지출_총금액,생활용품_쇼핑,74736250.0,37359307.0,37376943.0,100.05,0.388
11470550,목5동,양천구,생활용품_지출_총금액,생활용품_쇼핑,28915000.0,92056841.0,-63141841.0,-68.59,-0.648
11470560,신월1동,양천구,생활용품_지출_총금액,생활용품_쇼핑,96638000.0,33989250.0,62648750.0,184.32,0.585
11470570,신월2동,양천구,생활용품_지출_총금액,생활용품_쇼핑,44264500.0,22535180.0,21729320.0,96.42,0.378
11470580,신월3동,양천구,생활용품_지출_총금액,생활용품_쇼핑,16026750.0,19243540.0,-3216790.0,-16.72,-0.102
11470590,신월4동,양천구,생활용품_지출_총금액,생활용품_쇼핑,16556500.0,17168796.0,-612296.0,-3.57,-0.02
11470600,신월5동,양천구,생활용품_지출_총금액,생활용품_쇼핑,83952250.0,14983489.0,68968761.0,460.3,0.964
11470610,신월6동,양천구,생활용품_지출_총금액,생활용품_쇼핑,47408000.0,3268268.0,44139732.0,1350.55,1.497
11470611,신월7동,양천구,생활용품_지출_총금액,생활용품_쇼핑,44323000.0,19272799.0,25050201.0,129.98,0.466
11470620,신정1동,양천구,생활용품_지출_총금액,생활용품_쇼핑,204879750.0,53178024.0,151701726.0,285.27,0.755
11470630,신정2동,양천구,생활용품_지출_총금액,생활용품_쇼핑,12814250.0,65044820.0,-52230570.0,-80.3,-0.909
11470640,신정3동,양천구,생활용품_지출_총금액,생활용품_쇼핑,24720500.0,101751761.0,-77031261.0,-75.71,-0.792
11470650,신정4동,양천구,생활용품_지출_총금액,생활용품_쇼핑,132088500.0,137933381.0,-5844881.0,-4.24,-0.024
11470670,신정6동,양천구,생활용품_지출_총금액,생활용품_쇼핑,0.0,488963.0,-488963.0,-100.0,-7.332
11470680,신정7동,양천구,생활용품_지출_총금액,생활용품_쇼핑,21698750.0,15034912.0,6663838.0,44.32,0.205
11500510,염창동,강서구,생활용품_지출_총금액,생활용품_쇼핑,206206250.0,113388419.0,92817831.0,81.86,0.335
11500520,등촌1동,강서구,생활용품_지출_총금액,생활용품_쇼핑,96746750.0,45120152.0,51626598.0,114.42,0.427
11500530,등촌2동,강서구,생활용품_지출_총금액,생활용품_쇼핑,122772000.0,50656806.0,72115194.0,142.36,0.495
11500535,등촌3동,강서구,생활용품_지출_총금액,생활용품_쇼핑,111733500.0,165902451.0,-54168951.0,-32.65,-0.221
11500540,화곡1동,강서구,생활용품_지출_총금액,생활용품_쇼핑,152295000.0,335224812.0,-182929812.0,-54.57,-0.442
11500550,화곡2동,강서구,생활용품_지출_총금액,생활용품_쇼핑,185335500.0,12394472.0,172941028.0,1395.31,1.514
11500560,화곡3동,강서구,생활용품_지출_총금액,생활용품_쇼핑,22117000.0,28007832.0,-5890832.0,-21.03,-0.132
11500570,화곡4동,강서구,생활용품_지출_총금액,생활용품_쇼핑,182912750.0,36921917.0,145990833.0,395.4,0.896
11500590,화곡본동,강서구,생활용품_지출_총금액,생활용품_쇼핑,77567750.0,94748492.0,-17180742.0,-18.13,-0.112
11500591,화곡6동,강서구,생활용품_지출_총금액,생활용품_쇼핑,27206250.0,41998749.0,-14792499.0,-35.22,-0.243
11500593,화곡8동,강서구,생활용품_지출_총금액,생활용품_쇼핑,34505500.0,41138338.0,-6632838.0,-16.12,-0.098
11500603,가양1동,강서구,생활용품_지출_총금액,생활용품_쇼핑,158800000.0,50068835.0,108731165.0,217.16,0.646
11500604,가양2동,강서구,생활용품_지출_총금액,생활용품_쇼핑,22635500.0,1236246.0,21399254.0,1730.99,1.627
11500605,가양3동,강서구,생활용품_지출_총금액,생활용품_쇼핑,31155750.0,5822195.0,25333555.0,435.12,0.939
11500611,발산1동,강서구,생활용품_지출_총금액,생활용품_쇼핑,189017500.0,139009612.0,50007888.0,35.97,0.172
11500615,우장산동,강서구,생활용품_지출_총금액,생활용품_쇼핑,126656500.0,79090361.0,47566139.0,60.14,0.264
11500620,공항동,강서구,생활용품_지출_총금액,생활용품_쇼핑,180352000.0,86680535.0,93671465.0,108.07,0.41
11500630,방화1동,강서구,생활용품_지출_총금액,생활용품_쇼핑,116388500.0,136006637.0,-19618137.0,-14.42,-0.087
11500640,방화2동,강서구,생활용품_지출_총금액,생활용품_쇼핑,53836250.0,49334244.0,4502006.0,9.13,0.049
11500641,방화3동,강서구,생활용품_지출_총금액,생활용품_쇼핑,3174250.0,19243753.0,-16069503.0,-83.51,-1.009
11530510,신도림동,구로구,생활용품_지출_총금액,생활용품_쇼핑,31240500.0,101220631.0,-69980131.0,-69.14,-0.658
11530520,구로1동,구로구,생활용품_지출_총금액,생활용품_쇼핑,16705250.0,1153672.0,15551578.0,1348.01,1.496
11530530,구로2동,구로구,생활용품_지출_총금액,생활용품_쇼핑,569249750.0,143479951.0,425769799.0,296.75,0.771
11530540,구로3동,구로구,생활용품_지출_총금액,생활용품_쇼핑,200863250.0,103637952.0,97225298.0,93.81,0.37
11530550,구로4동,구로구,생활용품_지출_총금액,생활용품_쇼핑,35786500.0,60839700.0,-25053200.0,-41.18,-0.297
11530560,구로5동,구로구,생활용품_지출_총금액,생활용품_쇼핑,519956000.0,136353872.0,383602128.0,281.33,0.749
11530595,가리봉동,구로구,생활용품_지출_총금액,생활용품_쇼핑,19787500.0,20242650.0,-455150.0,-2.25,-0.013
11530720,고척1동,구로구,생활용품_지출_총금액,생활용품_쇼핑,113176000.0,37158137.0,76017863.0,204.58,0.623
11530730,고척2동,구로구,생활용품_지출_총금액,생활용품_쇼핑,50124000.0,40541496.0,9582504.0,23.64,0.119
11530740,개봉1동,구로구,생활용품_지출_총금액,생활용품_쇼핑,92952500.0,69871578.0,23080922.0,33.03,0.16
11530750,개봉2동,구로구,생활용품_지출_총금액,생활용품_쇼핑,45417250.0,38591235.0,6826015.0,17.69,0.091
11530760,개봉3동,구로구,생활용품_지출_총금액,생활용품_쇼핑,73364750.0,33662059.0,39702691.0,117.94,0.436
11530770,오류1동,구로구,생활용품_지출_총금액,생활용품_쇼핑,10043750.0,31930614.0,-21886864.0,-68.55,-0.647
11530780,오류2동,구로구,생활용품_지출_총금액,생활용품_쇼핑,33512000.0,39526256.0,-6014256.0,-15.22,-0.092
11530790,수궁동,구로구,생활용품_지출_총금액,생활용품_쇼핑,10097500.0,9475441.0,622059.0,6.56,0.036
11530800,항동,구로구,생활용품_지출_총금액,생활용품_쇼핑,2393750.0,376638.0,2017112.0,535.56,1.035
11545510,가산동,금천구,생활용품_지출_총금액,생활용품_쇼핑,398548750.0,112385493.0,286163257.0,254.63,0.708
11545610,독산1동,금천구,생활용품_지출_총금액,생활용품_쇼핑,219627250.0,87641579.0,131985671.0,150.6,0.514
11545620,독산2동,금천구,생활용품_지출_총금액,생활용품_쇼핑,29642250.0,21785654.0,7856596.0,36.06,0.172
11545630,독산3동,금천구,생활용품_지출_총금액,생활용품_쇼핑,89835000.0,39446963.0,50388037.0,127.74,0.461
11545640,독산4동,금천구,생활용품_지출_총금액,생활용품_쇼핑,11072250.0,14182499.0,-3110249.0,-21.93,-0.139
11545670,시흥1동,금천구,생활용품_지출_총금액,생활용품_쇼핑,96040750.0,84153335.0,11887415.0,14.13,0.074
11545680,시흥2동,금천구,생활용품_지출_총금액,생활용품_쇼핑,7294000.0,7210153.0,83847.0,1.16,0.006
11545690,시흥3동,금천구,생활용품_지출_총금액,생활용품_쇼핑,63906750.0,6275794.0,57630956.0,918.31,1.299
11545700,시흥4동,금천구,생활용품_지출_총금액,생활용품_쇼핑,12075250.0,9487965.0,2587285.0,27.27,0.135
11545710,시흥5동,금천구,생활용품_지출_총금액,생활용품_쇼핑,76012250.0,44248556.0,31763694.0,71.78,0.303
11560515,영등포본동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,36781000.0,97471651.0,-60690651.0,-62.26,-0.545
11560535,영등포동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,996694250.0,320688762.0,676005488.0,210.8,0.635
11560540,여의동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,367341250.0,686676935.0,-319335685.0,-46.5,-0.35
11560550,당산1동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,68981750.0,76124068.0,-7142318.0,-9.38,-0.055
11560560,당산2동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,29664250.0,244661292.0,-214997042.0,-87.88,-1.181
11560585,도림동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,40413750.0,23936396.0,16477354.0,68.84,0.293
11560605,문래동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,250163750.0,298940477.0,-48776727.0,-16.32,-0.1
11560610,양평1동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,47204000.0,54766997.0,-7562997.0,-13.81,-0.083
11560620,양평2동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,265526750.0,56973993.0,208552757.0,366.05,0.861
11560630,신길1동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,38624750.0,53874093.0,-15249343.0,-28.31,-0.186
11560650,신길3동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,156450000.0,27671678.0,128778322.0,465.38,0.97
11560660,신길4동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,8186250.0,5338094.0,2848156.0,53.36,0.239
11560670,신길5동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,81656750.0,3198218.0,78458532.0,2453.2,1.813
11560680,신길6동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,130912500.0,76117179.0,54795321.0,71.99,0.303
11560690,신길7동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,16007500.0,29819307.0,-13811807.0,-46.32,-0.348
11560700,대림1동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,125361750.0,45003117.0,80358633.0,178.56,0.573
11560710,대림2동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,110848750.0,73624746.0,37224004.0,50.56,0.229
11560720,대림3동,영등포구,생활용품_지출_총금액,생활용품_쇼핑,136075000.0,44204746.0,91870254.0,207.83,0.629
11590510,노량진1동,동작구,생활용품_지출_총금액,생활용품_쇼핑,65733500.0,66753879.0,-1020379.0,-1.53,-0.009
11590520,노량진2동,동작구,생활용품_지출_총금액,생활용품_쇼핑,69259750.0,45026967.0,24232783.0,53.82,0.241
11590530,상도1동,동작구,생활용품_지출_총금액,생활용품_쇼핑,55430000.0,99932670.0,-44502670.0,-44.53,-0.33
11590540,상도2동,동작구,생활용품_지출_총금액,생활용품_쇼핑,34435250.0,39673141.0,-5237891.0,-13.2,-0.079
11590550,상도3동,동작구,생활용품_지출_총금액,생활용품_쇼핑,30093000.0,26191418.0,3901582.0,14.9,0.078
11590560,상도4동,동작구,생활용품_지출_총금액,생활용품_쇼핑,18400000.0,39558308.0,-21158308.0,-53.49,-0.428
11590605,흑석동,동작구,생활용품_지출_총금액,생활용품_쇼핑,38489750.0,35481138.0,3008612.0,8.48,0.046
11590620,사당1동,동작구,생활용품_지출_총금액,생활용품_쇼핑,65263000.0,68942899.0,-3679899.0,-5.34,-0.031
11590630,사당2동,동작구,생활용품_지출_총금액,생활용품_쇼핑,47486500.0,106585934.0,-59099434.0,-55.45,-0.452
11590640,사당3동,동작구,생활용품_지출_총금액,생활용품_쇼핑,73696250.0,25096495.0,48599755.0,193.65,0.603
11590650,사당4동,동작구,생활용품_지출_총금액,생활용품_쇼핑,23463750.0,26531330.0,-3067580.0,-11.56,-0.069
11590651,사당5동,동작구,생활용품_지출_총금액,생활용품_쇼핑,11018000.0,14726175.0,-3708175.0,-25.18,-0.162
11590660,대방동,동작구,생활용품_지출_총금액,생활용품_쇼핑,22759000.0,102680007.0,-79921007.0,-77.84,-0.843
11590670,신대방1동,동작구,생활용품_지출_총금액,생활용품_쇼핑,20478500.0,47376233.0,-26897733.0,-56.77,-0.469
11590680,신대방2동,동작구,생활용품_지출_총금액,생활용품_쇼핑,1144830500.0,80170468.0,1064660032.0,1328.0,1.488
11620525,보라매동,관악구,생활용품_지출_총금액,생활용품_쇼핑,25567250.0,16722945.0,8844305.0,52.89,0.238
11620545,청림동,관악구,생활용품_지출_총금액,생활용품_쇼핑,2407500.0,14797423.0,-12389923.0,-83.73,-1.016
11620565,성현동,관악구,생활용품_지출_총금액,생활용품_쇼핑,14892250.0,28977383.0,-14085133.0,-48.61,-0.373
11620575,행운동,관악구,생활용품_지출_총금액,생활용품_쇼핑,51762000.0,76713744.0,-24951744.0,-32.53,-0.22
11620585,낙성대동,관악구,생활용품_지출_총금액,생활용품_쇼핑,12148500.0,79087147.0,-66938647.0,-84.64,-1.048
11620595,청룡동,관악구,생활용품_지출_총금액,생활용품_쇼핑,389120000.0,213855271.0,175264729.0,81.95,0.335
11620605,은천동,관악구,생활용품_지출_총금액,생활용품_쇼핑,489762500.0,65791231.0,423971269.0,644.42,1.123
11620615,중앙동,관악구,생활용품_지출_총금액,생활용품_쇼핑,11666500.0,41716122.0,-30049622.0,-72.03,-0.713
11620625,인헌동,관악구,생활용품_지출_총금액,생활용품_쇼핑,5605000.0,43742119.0,-38137119.0,-87.19,-1.15
11620630,남현동,관악구,생활용품_지출_총금액,생활용품_쇼핑,27822000.0,74933333.0,-47111333.0,-62.87,-0.554
11620645,서원동,관악구,생활용품_지출_총금액,생활용품_쇼핑,133700500.0,43655379.0,90045121.0,206.26,0.626
11620655,신원동,관악구,생활용품_지출_총금액,생활용품_쇼핑,24057750.0,23216874.0,840876.0,3.62,0.02
11620665,서림동,관악구,생활용품_지출_총금액,생활용품_쇼핑,16247000.0,26316483.0,-10069483.0,-38.26,-0.27
11620685,신사동,관악구,생활용품_지출_총금액,생활용품_쇼핑,88589750.0,64775040.0,23814710.0,36.77,0.175
11620695,신림동,관악구,생활용품_지출_총금액,생활용품_쇼핑,24059750.0,89717290.0,-65657540.0,-73.18,-0.737
11620715,난향동,관악구,생활용품_지출_총금액,생활용품_쇼핑,2067250.0,5600198.0,-3532948.0,-63.09,-0.558
11620725,조원동,관악구,생활용품_지출_총금액,생활용품_쇼핑,84193250.0,82437480.0,1755770.0,2.13,0.012
11620735,대학동,관악구,생활용품_지출_총금액,생활용품_쇼핑,11129000.0,43840542.0,-32711542.0,-74.61,-0.767
11620745,삼성동,관악구,생활용품_지출_총금액,생활용품_쇼핑,12891750.0,56606779.0,-43715029.0,-77.23,-0.828
11620765,미성동,관악구,생활용품_지출_총금액,생활용품_쇼핑,73514750.0,45758132.0,27756618.0,60.66,0.265
11620775,난곡동,관악구,생활용품_지출_총금액,생활용품_쇼핑,16776250.0,38634144.0,-21857894.0,-56.58,-0.467
11650510,서초1동,서초구,생활용품_지출_총금액,생활용품_쇼핑,133284250.0,202522082.0,-69237832.0,-34.19,-0.234
11650520,서초2동,서초구,생활용품_지출_총금액,생활용품_쇼핑,1767986000.0,210104592.0,1557881408.0,741.48,1.192
11650530,서초3동,서초구,생활용품_지출_총금액,생활용품_쇼핑,7397619000.0,451900405.0,6945718595.0,1537.0,1.565
11650531,서초4동,서초구,생활용품_지출_총금액,생활용품_쇼핑,118677750.0,336261032.0,-217583282.0,-64.71,-0.583
11650540,잠원동,서초구,생활용품_지출_총금액,생활용품_쇼핑,66992750.0,155528691.0,-88535941.0,-56.93,-0.471
11650550,반포본동,서초구,생활용품_지출_총금액,생활용품_쇼핑,972500.0,9882745.0,-8910245.0,-90.16,-1.298
11650560,반포1동,서초구,생활용품_지출_총금액,생활용품_쇼핑,57830000.0,158162236.0,-100332236.0,-63.44,-0.563
11650570,반포2동,서초구,생활용품_지출_총금액,생활용품_쇼핑,56750.0,18349479.0,-18292729.0,-99.69,-3.234
11650580,반포3동,서초구,생활용품_지출_총금액,생활용품_쇼핑,128166750.0,50645914.0,77520836.0,153.06,0.52
11650581,반포4동,서초구,생활용품_지출_총금액,생활용품_쇼핑,189386000.0,133238338.0,56147662.0,42.14,0.197
11650590,방배본동,서초구,생활용품_지출_총금액,생활용품_쇼핑,96890000.0,111750830.0,-14860830.0,-13.3,-0.08
11650600,방배1동,서초구,생활용품_지출_총금액,생활용품_쇼핑,100076250.0,79409968.0,20666282.0,26.02,0.129
11650610,방배2동,서초구,생활용품_지출_총금액,생활용품_쇼핑,35080750.0,45526063.0,-10445313.0,-22.94,-0.146
11650620,방배3동,서초구,생활용품_지출_총금액,생활용품_쇼핑,39303750.0,63003280.0,-23699530.0,-37.62,-0.264
11650621,방배4동,서초구,생활용품_지출_총금액,생활용품_쇼핑,59046750.0,90147634.0,-31100884.0,-34.5,-0.237
11650651,양재1동,서초구,생활용품_지출_총금액,생활용품_쇼핑,130423250.0,260627050.0,-130203800.0,-49.96,-0.387
11650652,양재2동,서초구,생활용품_지출_총금액,생활용품_쇼핑,99126500.0,108450496.0,-9323996.0,-8.6,-0.05
11650660,내곡동,서초구,생활용품_지출_총금액,생활용품_쇼핑,78498500.0,17101472.0,61397028.0,359.02,0.853
11680510,신사동,강남구,생활용품_지출_총금액,생활용품_쇼핑,98476500.0,538656064.0,-440179564.0,-81.72,-0.951
11680521,논현1동,강남구,생활용품_지출_총금액,생활용품_쇼핑,483664250.0,584455460.0,-100791210.0,-17.25,-0.106
11680531,논현2동,강남구,생활용품_지출_총금액,생활용품_쇼핑,861011250.0,608781970.0,252229280.0,41.43,0.194
11680545,압구정동,강남구,생활용품_지출_총금액,생활용품_쇼핑,271403250.0,605405624.0,-334002374.0,-55.17,-0.449
11680565,청담동,강남구,생활용품_지출_총금액,생활용품_쇼핑,436779750.0,631612041.0,-194832291.0,-30.85,-0.206
11680580,삼성1동,강남구,생활용품_지출_총금액,생활용품_쇼핑,542766500.0,221682512.0,321083988.0,144.84,0.501
11680590,삼성2동,강남구,생활용품_지출_총금액,생활용품_쇼핑,475256250.0,207320880.0,267935370.0,129.24,0.464
11680600,대치1동,강남구,생활용품_지출_총금액,생활용품_쇼핑,1575750.0,103182339.0,-101606589.0,-98.47,-2.34
11680610,대치2동,강남구,생활용품_지출_총금액,생활용품_쇼핑,234660750.0,262706855.0,-28046105.0,-10.68,-0.063
11680630,대치4동,강남구,생활용품_지출_총금액,생활용품_쇼핑,171384000.0,320641861.0,-149257861.0,-46.55,-0.351
11680640,역삼1동,강남구,생활용품_지출_총금액,생활용품_쇼핑,781060500.0,1802954503.0,-1021894003.0,-56.68,-0.468
11680650,역삼2동,강남구,생활용품_지출_총금액,생활용품_쇼핑,209748750.0,500027743.0,-290278993.0,-58.05,-0.486
11680655,도곡1동,강남구,생활용품_지출_총금액,생활용품_쇼핑,87222500.0,351031587.0,-263809087.0,-75.15,-0.779
11680656,도곡2동,강남구,생활용품_지출_총금액,생활용품_쇼핑,114346250.0,81768264.0,32577986.0,39.84,0.188
11680660,개포1동,강남구,생활용품_지출_총금액,생활용품_쇼핑,3081500.0,10727697.0,-7646197.0,-71.28,-0.698
11680670,개포2동,강남구,생활용품_지출_총금액,생활용품_쇼핑,5055750.0,36719659.0,-31663909.0,-86.23,-1.11
11680690,개포4동,강남구,생활용품_지출_총금액,생활용품_쇼핑,177338500.0,31396244.0,145942256.0,464.84,0.969
11680700,세곡동,강남구,생활용품_지출_총금액,생활용품_쇼핑,75027250.0,30275677.0,44751573.0,147.81,0.508
11680720,일원본동,강남구,생활용품_지출_총금액,생활용품_쇼핑,10361750.0,3309120.0,7052630.0,213.13,0.639
11680730,일원1동,강남구,생활용품_지출_총금액,생활용품_쇼핑,37846250.0,31625894.0,6220356.0,19.67,0.1
11680740,일원2동,강남구,생활용품_지출_총금액,생활용품_쇼핑,11890250.0,1165331.0,10724919.0,920.33,1.3
11680750,수서동,강남구,생활용품_지출_총금액,생활용품_쇼핑,9663500.0,64532993.0,-54869493.0,-85.03,-1.063
11710510,풍납1동,송파구,생활용품_지출_총금액,생활용품_쇼핑,258751500.0,44236272.0,214515228.0,484.93,0.989
11710520,풍납2동,송파구,생활용품_지출_총금액,생활용품_쇼핑,40915750.0,63884357.0,-22968607.0,-35.95,-0.249
11710531,거여1동,송파구,생활용품_지출_총금액,생활용품_쇼핑,55200000.0,19867712.0,35332288.0,177.84,0.572
11710532,거여2동,송파구,생활용품_지출_총금액,생활용품_쇼핑,27059250.0,38328772.0,-11269522.0,-29.4,-0.195
11710540,마천1동,송파구,생활용품_지출_총금액,생활용품_쇼핑,73595750.0,17159708.0,56436042.0,328.89,0.815
